Manufacturer;Name;Id16;Id8;Internal;Algo;AlgoVar;BusWidth;SupportsSectorErase;SupportsChipErase;ZeroProgram;SupportsSoftLock;SoftLockAreaType(0:Sector,1:Chip);SoftUnlockAreaType;SupportsHardLock;HardLockAreaType;SupportsHardUnlock;HardUnlockAreaType;SoftLockResetState(0:Remember,1:ON,2:OFF);SupportsSecure;SupportsUnsecure;Sectors
SST;SST39LF200A;BF2789;BF0089;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[64];"
SST;SST39LF400A;BF2780;BF0080;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[128];"
SST;SST39LF800A;BF2781;BF0081;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[256];"
SST;SST39LF160;BF2782;BF0082;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[512];"
SST;SST39VF160;BF2782;BF0082;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[512];"
SST;SST39VF1601;BF234B;BF004B;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[512];"
SST;SST39VF1602;BF234A;BF004A;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[512];"
SST;SST39VF1681;BF00C8;BF00C8;0;1;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[32];"
SST;SST39VF1682;BF00C9;BF00C9;0;1;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[32];"
SST;SST39VF200A;BF2789;BF0089;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[64];"
SST;SST39VF3201;BF235B;BF005B;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1024];"
SST;SST39VF3202;BF235A;BF005A;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[1024];"
SST;SST39VF400A;BF2780;BF0080;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[128];"
SST;SST39VF6401;BF236B;BF006B;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2048];"
SST;SST39VF6401B;BF236D;BF006D;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2048];"
SST;SST39VF6402;BF236A;BF006A;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2048];"
SST;SST39VF6402B;BF236C;BF006C;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[2048];"
SST;SST39VF800A;BF2781;BF0081;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"1000[256];"
ST;M28W320FCB;2088BB;2000BB;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"2000[8]; 10000[63];"
ST;M28W320FCT;2088BA;2000BA;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"10000[63]; 2000[8];"
ST;M28W320FSB;20880B;20000B;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"2000[8]; 10000[63];"
ST;M28W320FST;20880A;20000A;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"10000[63]; 2000[8];"
ST;M28W640ECB;208849;200049;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"2000[8]; 10000[127];"
ST;M28W640ECT;208848;200048;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"10000[127]; 2000[8];"
ST;M28W640FCB;208849;200049;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"2000[8]; 10000[127];"
ST;M28W640FCT;208848;200048;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"10000[127]; 2000[8];"
ST;M28W640FSB;208859;200059;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"2000[8]; 10000[127];"
ST;M28W640FST;208858;200058;0;2;0;16;1;0;0;1;0;0;0;0;0;0;1;0;0;"10000[127]; 2000[8];"
ST;M29DW128F;20227E;20007E;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[254]; 2000[8];"
ST;M29DW323DB;20225F;20005F;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[63];"
ST;M29DW323DT;20225E;20005E;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[63]; 2000[8];"
ST;M29DW324DB;20225D;20005D;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[63];"
ST;M29DW324DT;20225C;20005C;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[63]; 2000[8];"
ST;M29DW640D;20227E;20007E;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[126]; 2000[8];"
ST;M29DW641F;20227E;20007E;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[126]; 2000[8];"
ST;M29W128FH;20227E;20007E;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[256];"
ST;M29W128FL;20227E;20007E;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[256];"
ST;M29W160DB;202249;200049;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[31];"
ST;M29W160DT;2022C4;2000C4;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[31]; 8000; 2000[2]; 4000;"
ST;M29W160EB;202249;200049;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[31];"
ST;M29W160ET;2022C4;2000C4;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[31]; 8000; 2000[2]; 4000;"
ST;M29W200BB;200057;200057;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[3];"
ST;M29W200BT;200051;200051;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[3]; 8000; 2000[2]; 4000;"
ST;M29W320DB;2022CB;2000CB;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[63];"
ST;M29W320DT;2022CA;2000CA;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[63]; 8000; 2000[2]; 4000;"
ST;M29W320EB;202257;200057;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[63];"
ST;M29W320ET;202256;200056;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[63]; 2000[8];"
ST;M29W400BB;2000EF;2000EF;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[7];"
ST;M29W400BT;2000EE;2000EE;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[7]; 8000; 2000[2]; 4000;"
ST;M29W400DB;2000EF;2000EF;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[7];"
ST;M29W400DT;2000EE;2000EE;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[7]; 8000; 2000[2]; 4000;"
ST;M29W640DB;2022DF;2000DF;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[127];"
ST;M29W640DT;2022DE;2000DE;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[127]; 2000[8];"
ST;M29W640FB;2022FD;2000FD;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[127];"
ST;M29W640FT;2022ED;2000ED;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[127]; 2000[8];"
ST;M29W800DB;20225B;20005B;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[15];"
ST;M29W800DT;2022D7;2000D7;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[15]; 8000; 2000[2]; 4000;"
ST;M36W0R5040B5;208815;200015;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[63]; 2000[8];"
ST;M36W0R5040T5;208814;200014;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[63];"
ST;M36W0R6040B1;208811;200011;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[127]; 2000[8];"
ST;M36W0R6040B3;208811;200011;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[127]; 2000[8];"
ST;M36W0R6040T1;208810;200010;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[127];"
ST;M36W0R6040T3;208810;200010;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[127];"
ST;M36W0R6050B3;208811;200011;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[127]; 2000[8];"
ST;M36W0R6050T3;208810;200010;0;2;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[127];"
ST;M58WR016KB;208813;200013;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[31]; 2000[8];"
ST;M58WR016KT;208812;200012;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[31];"
ST;M58WR032KB;208815;200015;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[63]; 2000[8];"
ST;M58WR032KT;208814;200014;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[63];"
ST;M58WR064HB;208811;200011;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[127]; 2000[8];"
ST;M58WR064HT;208810;200010;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[127];"
ST;M58WR064KB;208811;200011;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[127]; 2000[8];"
ST;M58WR064KT;208810;200010;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"2000[8]; 10000[127];"
ST;M58LW064D;200017;200017;0;10;0;16;1;0;0;1;0;1;0;0;0;0;0;0;0;"20000[64];"
Toshiba;TC58FVB160;980043;980043;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"4000; 2000[2]; 8000; 10000[31];"
Toshiba;TC58FVT160;9800C2;9800C2;0;1;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;"10000[31]; 8000; 2000[2]; 4000;"
